nodeid,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize,hardwaretype,os,arch
ant25721cb0cc9ec3113835caf3c8ff2,9.83,4,1003728,27928024842,0,0,27928024842,,android,armeabi-v7a
ant252f0250046f83e729c2d537ea0dd,94.07,4,2055168,119668526284,0,0,119668526284,,android,armeabi-v7a
ant27b9ec08ee1d43fe8a4fcd6c2833c,18.73,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant27655ed8d5d05374997e9e0075800,94.0,4,1016124,5873367776,515396075,0,5357971701,,android,armeabi-v7a
ant2bdb5fdca943a3d0e8bbf32b82d1d,98.37,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant2a485d5b46fe9377f866183fde4e2,163.83,4,1048576,5433133629,0,0,5433133629,,android,armeabi-v7a
ant218cbeaa2fb3836a98dbbc011b815,95.51,4,2053196,11950746501,0,0,11950746501,,android,armeabi-v7a
ant9f07e92ffd7c6cef2aace134844a6,450.0,4,4008036,125090922496,0,0,125090922496,,linux,aarch64
ant26e0893ce7ec93df7bc6a6bbb9abf,69.47,4,2055196,3704409292,0,0,3704409292,,android,armeabi-v7a
ant5024748fbb08a9aa93f5ec9b9a589,378.26,4,6921732,256087425024,0,0,256087425024,,linux,
ant22c741fa2a73a3a77ac510fa3711d,3.09,4,2089984,4574140169,1009317314,0,3564822855,,android,armeabi-v7a
ant2717d7599190c3e1cb7c6b558caa9,171.99,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2bced08a00d2f3b8b91765c3a3182,81.07,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2d654840e141637339b1ee53abdfc,19.46,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
849112fa98a9b91b4b873dbb7bc1eedf,2070.0,64,65622456,4088379369062,0,3848290697216,240088671846,,linux,x86_64
ant2475904b5df113eeea1e5c9795ceb,95.25,4,2777084,26349624360,0,0,26349624360,,android,armeabi-v7a
ant219523ccb7e34b5cafe4cb9c423b0,103.24,8,3887676,48318382080,37580963840,0,10737418240,,linux,
ant216d2e604b6833cc18aa5936b7848,76.19,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2e2e4cd42601c31f28feb435618b2,74.11,4,1525624,2780991324,0,0,2780991324,,android,armeabi-v7a
ant2c6e9141da1f23d0cb29342488e90,53.57,4,933540,4241280204,257698037,0,3983582167,,android,armeabi-v7a
ant201b40f79110b3ed6b822fc943470,23.01,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant25254f62be08f3a5a87664c2d6ad2,54.31,4,16777216,137438953472,0,0,137438953472,,android,armeabi-v7a
ant2861d8a3b35fc38a0b0ecda3c23cd,75.43,4,2020648,57090852782,0,0,57090852782,,android,armeabi-v7a
ant2b7378d8c71f6332484eb9b92c2a9,103.39,4,2020648,3994319585,0,0,3994319585,,android,armeabi-v7a
ant249c0f78034d936fea0d4f33f6a9f,51.83,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant25a2f667a507633b4ac78de7bbe11,73.59,4,4003380,121440200294,0,0,121440200294,,android,armeabi-v7a
ant26c696356589b3970ae476339fed8,295.72,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant265a7543a28b0ab41b0ae7972a8b1,104.48,4,1909808,7838315315,0,0,7838315315,,linux,aarch64
ant208fe6cf3a36837a7914eebfe3251,49.15,4,1004104,4745938862,0,0,4745938862,,android,armeabi-v7a
ant29cee061c03c031e591ea1bf687c1,63.22,4,2058020,27358941675,0,0,27358941675,,android,armeabi-v7a
ant8fd3919d95c3ff98b44f9cafc26a3,105.99,2,4008896,85899345920,0,0,85899345920,,linux,x86_64
ant24fa60b1025e93ddc93d59b02d720,83.96,4,2097152,4080218931,0,0,4080218931,,android,
49b107fb960c694901ce43c8d1455c95,1890.0,36,65413424,4428218656357,0,4178144185548,250074470809,,linux,x86_64
ant24b111de6d831361abbdd6c79e49b,75.95,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
ant29b72d267a9763f9b8f6fc53e960b,152.7,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2cd7e7418ea6b39b6b642de6e167d,538.67,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant26e84ba3a262f33ba993644c02508,446.79,4,684308,6249177415,0,0,6249177415,,android,armeabi-v7a
cb14dba024f401fe46b5db07a440e139,1400.0,24,65560684,2235208355020,0,1979120929996,256087425024,,linux,x86_64
ant2029b288d252d321d92d7d3f5f2e1,34.32,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2adb21530f6cf3868bda601f5e81c,16.96,4,3928064,11897059409,0,0,11897059409,,android,armeabi-v7a
antd4652ffaad8495d7afe80da0d5c91,10.32,4,8126804,274877906944,0,0,274877906944,,linux,x86_64
e82c1c90c8fd8da5b2807a59c2c4ddc1,7000.0,84,329392360,15607911153664,0,15393162788864,214748364800,,linux,x86_64
ant27548504d25fc312ab8460eb31633,28.21,4,2093056,11553462026,0,0,11553462026,,android,armeabi-v7a
ant200eec2b91f9e30ca83e1d719845a,10.38,4,4003212,115491670589,0,0,115491670589,,android,armeabi-v7a
ant29b6ad688fb9c33cf945c694f3bce,107.79,4,3854524,56790205071,0,0,56790205071,,android,armeabi-v7a
ant26e522de061b03ff891b7236b9a24,80.14,4,2053200,4133906022,0,0,4133906022,,android,armeabi-v7a
ant2b2a27993bc46314dbbf3d0135090,98.15,5,2971064,149153476771,95144263024,0,54009213747,,android,armeabi-v7a
a9e6e47ff03738800e162eb53ff16ba8,1500.0,64,32495008,8376474717388,0,8136386045542,240088671846,,linux,x86_64
ant2261241b8a6de3cc582cb09bf1c09,73.51,4,2019608,58057220423,0,0,58057220423,,android,armeabi-v7a
ant2b33acd3394073d36bf7e2760c9c2,26.34,4,0,5164698173,0,0,5164698173,,android,armeabi-v7a
ant254843f44e0083093b49de693bbb3,59.77,4,2097152,27734751313,0,0,27734751313,,android,armeabi-v7a
ant33da61a38556ad89b247f679aa224,356.94,4,4002784,125090922496,0,0,125090922496,,linux,
ant2df21ffb013043ffabb49cf352d30,17.72,4,2054232,27036819128,0,0,27036819128,,android,armeabi-v7a
ant29e1bf9b294a23db18db88c1c8580,90.09,4,1017520,5100273664,0,0,5100273664,,android,armeabi-v7a
ant294b7b02e2f5a3078b860029f41cf,86.89,5,3934196,54009213747,0,0,54009213747,,android,armeabi-v7a
ant2fcce8ef620a930908fb383a53f74,94.25,4,2055168,234000555704,0,117037858816,116962696888,,android,armeabi-v7a
ant2cb2bc2762c633175bcdde884f8b4,77.2,4,1724724,10350871183,0,0,10350871183,,android,armeabi-v7a
ant29a5b73f9842336ed8cbfc69d316e,58.25,4,1963016,4187593113,0,0,4187593113,,android,armeabi-v7a
ant2bae1576bec4933999251b29bf439,137.16,4,2089984,12025908428,0,0,12025908428,,android,armeabi-v7a
ant2144e930ac7753e92b21f148664b4,132.86,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
86239d850079e4d48a386f722150fa57,1600.0,20,32609756,2099165265919,0,1979120929996,120044335923,,linux,x86_64
ant2243ffa16fc213f2481028f5fa063,150.54,8,1876120,12262131630,0,0,12262131630,,android,armeabi-v7a
ant21e848434433239058d26e9116fd8,60.13,4,1537836,20068234689,15730317721,0,4337916968,,android,armeabi-v7a
ant2df6120a600e2372db082e79a4892,86.95,4,2025236,10930691768,0,0,10930691768,,android,armeabi-v7a
36e3f89a3c0e264631aa9b4c108d8801,4000.0,72,65591156,52916681441274,44750123250481,7916483719984,250074470809,,linux,x86_64
ant3918bfb0348fcc523af5df97e71fd,42.28,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant22b5cf94a576534c0bba361aec278,76.05,4,4003212,115502408007,0,0,115502408007,,android,arm64-v8a
ant246ac7a66510834ada1f82f3ed58c,54.2,4,33554432,274877906944,0,0,274877906944,,android,armeabi-v7a
ant225eae7526db13a40a98ac4baf290,8.02,4,2093056,18371722608,15214921646,0,3156800962,,android,armeabi-v7a
ant259abaee5a39c365bb5b38fab6a57,228.03,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2feec385016ba373e8984ee902f16,431.19,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant29a529430cfa90bd3958c95ea4b74,194.24,4,7887720,960247313203,0,0,960247313203,,linux,x86_64
ant2cefbfb3be81434519830ee0c0822,72.83,4,8127008,4724464025,0,0,4724464025,,android,armeabi-v7a
ant27f0e7141da00300192062e1ccf79,91.37,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2e173a25e83a135938817885bc081,434.53,4,16777216,137438953472,0,0,137438953472,,android,armeabi-v7a
ant257b77bb4d9cd34a18b119797f016,239.94,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant21ba81fd9942a3afe9c97cfc0e15c,524.22,4,16777216,137438953472,0,0,137438953472,,android,armeabi-v7a
ant2ecc6bc233c7c3639a9055109ec10,331.62,4,4003316,58540404243,2050846883,0,56489557360,,android,armeabi-v7a
ant2973ad305afce373fa1eb3d285966,5.81,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
ant201f49aa04771361db1131ea7d898,15.07,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant249ea6c9bef9c3eb99baf0fb318ac,167.49,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant216e6d08ec3e632cfbf4b25ec6a76,70.46,4,1017068,5132485918,0,0,5132485918,,android,armeabi-v7a
ant29096cbdc1de23cfabcec7ef0a2af,102.53,4,2097152,25973814722,0,0,25973814722,,android,armeabi-v7a
ant26b1702fd80bb3db880cf481b76a4,58.7,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant21dc4acde4987321586d16a7bb0a9,30.93,4,1015924,5422396211,0,0,5422396211,,android,armeabi-v7a
ant212191ee054ca3cccbc0dc331098a,94.72,4,4003316,121611998986,0,0,121611998986,,android,armeabi-v7a
ant2c330f596a7ea3ff38106eb94e4de,52.35,4,2054244,3704409292,0,0,3704409292,,android,armeabi-v7a
anta767b749166aef1b2a0ba8dbcc530,99.13,4,1844284,7838315315,0,0,7838315315,,linux,
ant288a557d1582331ce88a6f6034e5e,73.99,4,2055164,5647881994,0,0,5647881994,,android,armeabi-v7a
ant2c3499ea87a8b39a08895bb305719,101.1,4,2055156,3650722201,0,0,3650722201,,android,armeabi-v7a
ant22e070f63f7d43edfb962f671f341,79.02,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant21bd56545f9873b62b129c5fb2f1f,42.73,4,2034576,8504035246,0,0,8504035246,,android,armeabi-v7a
ant2b42ae02069df3673a2973bbc7f0f,352.38,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant286abba79126d321aadaa14c1c52a,130.63,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant2acaca26f8c1231dea5e19faf27a9,85.51,4,3704484,54621246586,0,0,54621246586,,android,armeabi-v7a
ant246c8b5ec0ba539b09312717e34eb,43.33,4,8127008,4767413698,0,0,4767413698,,android,armeabi-v7a
ant27298cc8a8b3138a098c7318b219b,69.75,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant28552b069471c3504b887be1527b0,412.73,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2121747fccf373636ab48a6dd3bd6,63.2,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2d11ee2d3e5383700bf94cd8ded0f,365.2,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2d6ab146a48653c589069bfe7bd7e,76.82,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2bc0c7618f32331cba9115634304e,368.89,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2f27cb466ec473eddbf5fcec65dda,262.51,4,1048576,4005057003,0,0,4005057003,,android,armeabi-v7a
ant23dd01b71219b3e228cdc05585ecd,82.18,4,4003316,121440200294,0,0,121440200294,,android,armeabi-v7a
ant28c959e0aa0083a6fb1c7b9ba8b74,85.32,4,8388608,4885525299,0,0,4885525299,,android,armeabi-v7a
ant242761cd61146346684f2ef87da22,85.27,4,2020648,3994319585,0,0,3994319585,,android,armeabi-v7a
ant289342ca67bd738d89b8db4ffcfd9,54.36,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant26441215d8f3a33a68ea8b8f60c69,41.08,4,2020648,57713623040,0,0,57713623040,,android,armeabi-v7a
ant2dc338ee8048434af906cb6cd878b,82.65,4,2882016,43916040601,0,0,43916040601,,android,armeabi-v7a
ant282669e0ec8883884a2a40c810d7e,94.4,4,2097152,5637144576,0,0,5637144576,,android,armeabi-v7a
ant25faf786db3e5320a8903ef5c3704,97.57,4,2020648,11735998136,0,0,11735998136,,android,armeabi-v7a
ant2ce1c73b2d2ca302782d749959eb2,87.53,4,3704652,54621246586,0,0,54621246586,,android,armeabi-v7a
ant2491db0291f0a381e8c2c714f89b8,42.6,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
e0d31b3d01cda3ad5986819fa2736955,150.0,4,8140840,536870912000,0,429496729600,107374182400,,linux,x86_64
ant2f259636847fa34d3bea69facc817,187.06,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2acd3bbfc72e73db9a9d3ec7bc008,77.02,4,2055160,26725433999,0,0,26725433999,,android,armeabi-v7a
ant20e41873053123fc69b4cc6924990,85.02,4,2054220,3371549327,0,0,3371549327,,android,armeabi-v7a
ant21186db1b67013c27b98829bb39ea,156.07,4,1907328,57251914055,0,0,57251914055,,android,armeabi-v7a
ant28c0cb3edf3483bcaa7213d6b682a,86.25,4,2776980,56682830888,0,0,56682830888,,android,armeabi-v7a
ant23571dd0337be34589ae68c3cd25c,116.27,4,2045944,25802016030,0,0,25802016030,,android,armeabi-v7a
ant26b7bc12563a03367a5ea6790da79,102.96,4,2058024,58014270750,0,0,58014270750,,android,armeabi-v7a
ant29e9449f1bbfe3b14ab07a501669c,90.96,4,1048576,5239860101,0,0,5239860101,,android,armeabi-v7a
antf9e827361f20b4d90248df9e1fe42,200.0,4,4005272,118111604736,0,85899345920,32212254720,,linux,x86_64
ant2d481e5e36c6a330e97cdd2aea225,29.16,4,1537828,34896609279,30558692311,0,4337916968,,android,armeabi-v7a
ant2cd2ebb21a86c395d9a332d4f71fc,115.23,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant23911cc054dfd3a728277cba83a7d,71.92,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2fa9da8e9ce453061a177cde270c0,143.43,4,969060,4724464025,0,0,4724464025,,android,armeabi-v7a
ant298ee1dc57b2039db8860f856fbd1,9.7,4,969048,4885525299,0,0,4885525299,,android,armeabi-v7a
ant2c71408b9f5cb3532ba0e31442e42,12.16,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant273469ebb1db133c994ce27992110,76.3,4,2053196,11832634900,0,0,11832634900,,android,armeabi-v7a
ant247861737c0613efa94ae09cdf69f,72.65,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant21518c8cc0b0435f893aa88a4b04b,52.28,4,3964172,117961276784,0,0,117961276784,,android,armeabi-v7a
ant6b79618553c847ee42179bc315b9d,100.01,4,1991528,125090922496,0,0,125090922496,,linux,aarch64
ant222cac3dd96bc376e9601b4fa3e00,8.0,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant29fc5a96536b8371ba4c41ac77003,82.18,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant20aa1125627de3e16ad003150a630,12.98,4,2019608,57423712747,0,0,57423712747,,android,armeabi-v7a
ant22f5139eef1dc313fb46b31fb4cf4,83.32,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant20b85a0587ca0322196dcfd599ebc,18.91,4,1048576,4552665333,0,0,4552665333,,android,armeabi-v7a
ant2cdf27f9a38803e4489cd1abd983a,250.88,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2d95ca5f7fd113d939fbf0ef7277a,94.47,4,2626448,84149146745,28733331209,0,55415815536,,android,armeabi-v7a
ant2bb7cd4872a703ab093d366c757ee,548.94,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant23e69b362905a37fd91a004bc6e02,84.42,4,1048576,5379446538,0,0,5379446538,,android,armeabi-v7a
ant255fab19373f6367a9ac7faa8e97a,18.65,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant25242ad23776c3956b3dad7c56155,428.85,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2a4bcc543d67f32a281ff3f46267d,27.66,4,2097152,5637144576,0,0,5637144576,,android,armeabi-v7a
ant21521c282b4bd3cf4b6b0e1ea898b,61.88,4,3704664,54621246586,0,0,54621246586,,android,armeabi-v7a
ant21ef96a13c53a3cb0bc02c3929d04,98.84,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2d3d0ff01af853b018a5dc836efe3,74.03,4,3766788,58583353917,0,0,58583353917,,android,armeabi-v7a
ant2702a31e51dc4313596795ad47d95,7.45,4,1048576,5111011082,0,0,5111011082,,android,armeabi-v7a
ant2dea9e22c90a13d6eb58327d4702a,348.44,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2e87db59d173435aaafa3e87bcbef,254.55,4,2097152,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2f614c76985163364bafe8a10424c,62.97,4,1783120,26918707527,0,0,26918707527,,android,armeabi-v7a
ant2e14fbcd9f05c3a09841b11d41f91,7.09,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant4acfec04c360c21e28fe3767693c2,99.53,3,789368,4788888535,0,0,4788888535,,android,armeabi-v7a
ant2a9bcef214af236cda1173e2effe8,82.37,4,1017924,5873367776,515396075,0,5357971701,,android,armeabi-v7a
ant25b1e4c39198538cfbd853fad126b,59.63,4,2053084,72960756939,61600568442,0,11360188497,,android,armeabi-v7a
ant2dacffa578f8a375387c672ac55e2,8.72,4,969048,4821100789,0,0,4821100789,,android,armeabi-v7a
ant23a3d8c2b637c35adac81bddae62a,62.78,4,4003316,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2b86ded9000cd34d08a55d852aac2,167.63,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
antc5c9831057bc4fcc54530bb383a87,2.92,8,3887676,102005473280,91268055040,0,10737418240,,linux,
ant286d3999f7ce8399f886bdf203105,73.11,4,2020652,3758096384,0,0,3758096384,,android,armeabi-v7a
ant2566f08d044ad3afcbe43095db06b,83.28,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant29c3a037a663b3896aacee94bc498,50.77,4,1016596,5111011082,0,0,5111011082,,android,armeabi-v7a
ant2e503741d6a8e369497744e563d39,221.34,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant27fb1d822de0a3f3f84d10b0ca632,73.28,4,2053196,5411658792,0,0,5411658792,,android,armeabi-v7a
ant4af7590f6609b8cc7a96fc8218138,423.76,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant8f6d4eeeb21fee9a215cffcd31376,217.42,4,4027168,0,0,0,0,,linux,aarch64
ant23f7defbcb1bf3912bcda73d9bbed,54.96,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
ant2ebd164c2190a3e20b235d6dae3a0,79.34,4,4003316,121440200294,0,0,121440200294,,android,armeabi-v7a
3f3f7e9fd7a19536ce4a9c519706a82d,500.0,36,32607972,1236950581248,0,1099511627776,137438953472,,linux,x86_64
ant20226583efb133fafad1dc3616bf7,126.4,4,1048576,4928474972,0,0,4928474972,,android,armeabi-v7a
ant244ef406074eb3372bfac629ed936,122.75,4,2020648,3983582167,0,0,3983582167,,android,armeabi-v7a
ant22b5c3b3e57763fa79e6d3008b906,65.34,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant25dc567c890683fefb9239757ac28,10.66,4,3094604,44227425729,31439160606,0,12788265123,,android,armeabi-v7a
ant280008a282c1b37da9ef48c826e6c,108.85,4,1015620,5282809774,0,0,5282809774,,android,armeabi-v7a
ant26f8b8e0c7f55353c98e56ea2640c,13.23,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant21b069963219a3654a3ca7b5f98f9,104.88,5,1941948,23847805911,0,0,23847805911,,android,armeabi-v7a
ant2b8695c5bf26a3b95aa889457408a,52.13,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2d610b7136f843979ac536afe653b,113.67,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant25bdb4a2402b23a10b9443c665c08,86.44,4,3860192,57788784967,0,0,57788784967,,android,armeabi-v7a
ant2cb380f781f1b3efb8bc0f90121aa,82.55,4,2055156,118111600640,0,0,118111600640,,android,armeabi-v7a
ant275dab9fcb9233f7e826743101de9,330.7,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant24f7f5fa1e01337c9b986a8b1d8b4,89.75,4,4003212,115491670589,0,0,115491670589,,android,armeabi-v7a
ant2f325deb05912362d87e6678c266c,6.17,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant221a91c2d3f193628b676d631ab03,101.79,4,3485724,26435523706,0,0,26435523706,,android,armeabi-v7a
ab5b5f1f037069c47d4727eecda8c4fc,1000.0,32,32812528,2491295780044,0,1979120929996,512174850048,,linux,x86_64
ant2e9c6d7aa422d3a7db2575fa96f01,87.33,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant26bc6f170dd9a30fe9b70c30fa709,14.96,4,1018096,4842575626,0,0,4842575626,,android,armeabi-v7a
ant257ccd3fc77df390b829049abfb6e,88.24,4,0,2287070085,0,0,2287070085,,android,armeabi-v7a
ant2c6075937d79a3df9a2b891487233,56.34,4,2019608,58132382351,0,0,58132382351,,android,armeabi-v7a
ant216fbe3cd24053dba902b2d246f60,395.59,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2d0f20ef9bf8a3fabb32df8d2639a,48.63,4,1005000,2780991324,0,0,2780991324,,android,armeabi-v7a
ant2424c7b97f18b33adb5a24e8bb3c1,11.88,4,1016100,5937792286,515396075,0,5422396211,,android,armeabi-v7a
ant1346d92adb229d04c559538cb512c,59.33,6,3888072,68719476736,0,0,68719476736,,linux,x86_64
ant2c26f760a68763689999f10379bb0,94.88,4,1015976,2512555868,0,0,2512555868,,android,armeabi-v7a
ant21f98d63c33e5364fab29c571f53c,133.73,4,1048576,1857573355,0,0,1857573355,,android,armeabi-v7a
ant242dd45b692fa363091bdcca62e09,84.22,4,2053200,3801046056,0,0,3801046056,,android,armeabi-v7a
d50f906a97eb8eaa31648abb9b4ca11a,1000.0,16,32404812,2667496813362,0,2539506787942,127990025420,,linux,x86_64
ant29300e49f17d834de89489ad22ee8,95.72,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
ant25ac4b30cf9ef3b199065a759e874,76.2,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2d6d4f007bbd73d0ba4708da2cc4a,267.4,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant29d80b77b5e3d3edcb1b6725a2ac3,383.6,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant4b7f6a0c4d5a9bc27b3b59ec09830,90.13,4,1015984,6614249635,0,0,6614249635,,android,armeabi-v7a
ant298b361ca71be33a687fc8e8ee8bb,298.27,4,1015856,515396075,0,0,515396075,,android,armeabi-v7a
ant218f54e8a26713248a59b5fcb37bd,101.51,4,2053196,119077968281,0,0,119077968281,,android,
ant2608dbca3f336358c80e20f853ab3,71.34,4,2053196,4166118277,0,0,4166118277,,android,armeabi-v7a
ant4c0c57a622f6b5fc2c5b3656cd1f5,289.81,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant240e9509b4a6f36ccb8d01be54ba4,105.4,4,1048576,5057323991,0,0,5057323991,,android,armeabi-v7a
ant2afd77fecd2af356e8a9c3fed6c96,70.87,4,2053200,4133906022,0,0,4133906022,,android,armeabi-v7a
ant263e66365682e3c86bed234a918b6,148.67,4,1881212,9889162199,0,0,9889162199,,android,armeabi-v7a
ant27a928a296cf131dd8a6293e57c02,96.39,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant2d9c6cd6ddb0b33d981685d496d42,73.7,4,2055148,117542517473,0,0,117542517473,,android,armeabi-v7a
antec680f1c24ea8eb86d432ecb1d5ac,600.0,20,32548448,1152232351333,1024242325913,0,127990025420,,linux,x86_64
ant35229077e6df5d08e3686e210ca38,467.21,4,8131840,107374182400,0,0,107374182400,,linux,x86_64
antf4609eac6eccba20839804f795700,35.0,4,1770856,507879882751,500148941619,0,7730941132,,linux,aarch64
ant2b96096ec7e13387789f3e9af0f83,341.82,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2f8b6ccaf6423349f9847383c8d87,83.28,4,1048576,4552665333,0,0,4552665333,,android,armeabi-v7a
ant28ba963c15d5231198f3ab1ab37f2,56.31,2,1558320,8772470702,0,0,8772470702,,android,armeabi-v7a
