node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,bw,os,arch,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize
ant21a6a47e8a4e33a00bb8109c6b871,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,陕西,电信,西安,droid.B,host,False,,0,,,,,,,,,
ant242bbad7fccb13633bf3f6b50d9be,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,联通,东营,droid.B,host,False,,0,android,armeabi-v7a,96.61,4.0,1048576.0,5100273664.0,0.0,0.0,5100273664.0
26717f342097900f17e53af1e85ce754,74418,aggregation,aggregation,serverDial,full,,self,specified,内蒙古,联通,呼和浩特,jarvis.A,host,False,default,1000,linux,x86_64,360.0,36.0,16285152.0,1232333491404.0,0.0,992244819558.0,240088671846.0
ant28ca8bd1307ec309e9ddc70fa08ef,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,湖北,联通,恩施,droid.B,host,False,,0,,,,,,,,,
ant2849b457c1cbc38fdb502cdbfa6d2,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,电信,邢台,droid.B,host,False,,0,android,armeabi-v7a,30.56,4.0,8388608.0,5637144576.0,0.0,0.0,5637144576.0
ant207316545483c30dca1c97ff75dad,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,联通,许昌,droid.B,host,False,,0,,,,,,,,,
ant23489188edada3274a831ceacbf11,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,湖北,联通,荆州,droid.B,host,False,,0,,,,,,,,,
ant08f8cb4a14b72e79a782aea09f481,90690,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,重庆,电信,重庆,ant.B,,False,on,0,,,,,,,,,
ant240f7af1d17dd37f7bb8869be86bc,52176,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,联通,济宁,droid.B,host,False,,0,,,,,,,,,
7e539a7135d4a25f59205d2df1933807,58403,aggregation,aggregation,serverDial,full,,self,specified,新疆,移动,乌鲁木齐,jarvis.A,host,False,,10000,,,,,,,,,
ant23b404b73ce893708bba4b80b4dcc,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,黑龙江,联通,哈尔滨,droid.B,host,False,,0,,,,,,,,,
2cbe954a8a3ebba26c4e4571fdf70815,89149,aggregation,aggregation,externalDial,full,电信,self,specified,内蒙古,移动,呼和浩特,jarvis.A,vm,True,default,0,linux,x86_64,500.0,12.0,24617216.0,1314259992576.0,0.0,1099511627776.0,214748364800.0
ant284114c4c71053dea8ce6858c69a1,52883,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,移动,芜湖,droid.B,,False,,0,android,armeabi-v7a,64.05,4.0,1048576.0,5100273664.0,0.0,0.0,5100273664.0
ant25ca5537082903fa3b6e97891f9b4,52176,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,电信,新乡,droid.B,host,False,,0,,,,,,,,,
70f547c986386db4af0863c4db4067ec,82487,aggregation,aggregation,externalDial,full,电信,self,specified,山东,移动,济南,jarvis.A,vm,True,default,0,,,,,,,,,
ant290a53f4fff0c39ba8eda0a6aaa8d,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,广东,电信,韶关,droid.B,host,False,,0,,,,,,,,,
ant214a7e71125d631ffbe21fdf34ca4,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,联通,葫芦岛,droid.B,host,False,,0,,,,,,,,,
ant243f55ec944b63201b282e274fdb0,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,贵州,联通,遵义,droid.B,host,False,,0,,,,,,,,,
ant267a9e6c77f5c313bab894a19f500,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,内蒙古,电信,乌海,droid.B,host,False,,0,,,,,,,,,
ant2627a8a8b0bee3b35b769090a160c,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,内蒙古,移动,通辽,droid.B,host,False,,0,,,,,,,,,
ant23b685abc65f03f07a426081c9858,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,江西,移动,赣州,droid.B,host,False,,0,android,armeabi-v7a,100.23,4.0,2055196.0,3886945402.0,0.0,0.0,3886945402.0
ant273d4f2326cc032228bd7bc37c30d,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,山西,电信,长治,droid.B,host,False,,0,,,,,,,,,
ant214f215cdf87e3dfa8d7aa17eb247,76710,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,移动,青岛,droid.B,host,False,default,0,android,armeabi-v7a,93.87,4.0,2019608.0,58057220423.0,0.0,0.0,58057220423.0
ant214a2156909533523b2eb75299f3c,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,安徽,电信,宣城,droid.A,host,False,,0,android,armeabi-v7a,62.34,4.0,4004504.0,24996709662.0,0.0,0.0,24996709662.0
ant20421f1cc5b8e3e2dacdea7c913e3,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,衡水,droid.B,host,False,,0,android,armeabi-v7a,85.83,4.0,8388608.0,5637144576.0,0.0,0.0,5637144576.0
7b7fb0896dbb76e4be5972b9f8308c3a,28422,aggregation,aggregation,serverDial,public,,self,specified,四川,联通,成都,jarvis.A,host,False,default,100,linux,x86_64,300.0,8.0,7913120.0,1144286661836.0,0.0,0.0,120044335923.0
ant254097fe887ab358c9269690dd67d,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,石家庄,droid.B,host,False,,0,,,,,,,,,
ant28ba98d4b301d3fef9ec39bca15bb,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,联通,临沂,droid.B,host,False,,0,android,armeabi-v7a,83.84,4.0,1048576.0,5637144576.0,0.0,0.0,5637144576.0
7f1c5d28beff8172d029e16aa47e8f85,2146,aggregation,aggregation,serverDial,full,,self,specified,河南,移动,郑州,jarvis.A,host,False,on,10000,,,,,,,,,
ant230fd98d9645e3435ac2f53c00981,80214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,安徽,移动,阜阳,droid.B,host,False,,0,,,,,,,,,
ant27fed35f629f93948906d6181ba6a,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,浙江,电信,杭州,droid.B,host,False,default,0,android,armeabi-v7a,72.99,4.0,2625864.0,24255827804.0,0.0,0.0,24255827804.0
ant242b7f48cb03237ec9c3cc8ab03ac,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,联通,南阳,droid.B,host,False,,0,,,,,,,,,
ant239fdbebdb2a73937a6588ce100e8,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,联通,青岛,droid.B,host,False,,0,,,,,,,,,
ant294f3f1f246f838b7ad49621a47e4,52176,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,江西,电信,宜春,droid.B,host,False,,0,,,,,,,,,
ant21f90a2f995d3339cb2430343d24e,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,电信,葫芦岛,droid.B,host,False,,0,,,,,,,,,
ant29549dbe4882237a894aedf51bd83,52883,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,移动,宣城,droid.B,host,False,default,0,android,armeabi-v7a,41.63,4.0,1048576.0,5100273664.0,0.0,0.0,5100273664.0
ant24151b666555c34e6a5b130ca40de,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,移动,郑州,droid.B,host,False,,0,,,,,,,,,
ant289085b70d5a73e20a93f851faeb3,74066,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,重庆,联通,重庆,droid.B,host,False,,0,,,,,,,,,
ant29447c2897f8d3c91a1d1e6cfb7d2,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,电信,合肥,droid.B,host,False,,0,android,armeabi-v7a,6.74,4.0,1048576.0,5282809774.0,0.0,0.0,5282809774.0
ant274d712e09c5c3d6898d4abae64fc,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,吉林,联通,白山,droid.B,host,False,,0,android,armeabi-v7a,522.68,4.0,1048576.0,5476083302.0,0.0,0.0,5476083302.0
ant28283fe9918283b3191f13c15a94a,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,广东,联通,深圳,droid.B,host,False,,0,,,,,,,,,
ant20160778909ac3644bbdc7fd5def1,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,联通,锦州,droid.B,host,False,,0,,,,,,,,,
ant28eff003eb3ae34c8bcf4ac5ff371,54699,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,陕西,电信,西安,droid.B,host,False,,0,,,,,,,,,
ant21645c1e8a5003ff48904128318ce,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,联通,周口,droid.B,host,False,,0,,,,,,,,,
ant244fdc6fc515436f8918c3e3e7c94,77385,smallBox,aggregation,dhcpNetSingle,full,,self,specified,辽宁,电信,葫芦岛,droid.B,host,False,,0,android,armeabi-v7a,117.33,4.0,1048576.0,5637144576.0,0.0,0.0,5637144576.0
ant2497d97aea1d03adb90c3c4d0aa5e,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,电信,合肥,droid.B,host,False,,0,,,,,,,,,
ant222bbf686e93e308a9384da2676da,50903,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,广西,联通,梧州,droid.B,host,False,,0,android,armeabi-v7a,88.72,4.0,4063504.0,4724464025.0,0.0,0.0,4724464025.0
ant2158f3764333434c48501ae45e3ef,54699,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,黑龙江,移动,齐齐哈尔,droid.B,host,False,default,0,,,,,,,,,
ant25e98af88086a3ad5b70543e95ac3,8006,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,北京,移动,北京,droid.B,host,False,default,0,,,,,,,,,
ant236374ea280503e42b1affd2bf4d7,52176,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,山东,电信,潍坊,droid.B,host,False,default,0,android,armeabi-v7a,76.6,4.0,2019608.0,27605902295.0,0.0,0.0,27605902295.0
ant24f04e717bfdf355291648a58436c,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,衡水,droid.B,host,False,,0,,,,,,,,,
ant270026d903a3433968c0a27368de4,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,江西,电信,南昌,droid.B,host,False,,0,,,,,,,,,
ant233a9777466b73ce784a7d0af8946,9828,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,联通,阜新,droid.B,host,False,,0,android,armeabi-v7a,62.99,4.0,4003120.0,119303454064.0,0.0,105226698752.0,14076755312.0
ant23c10cd13298936f5a03e5fc89bec,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,联通,平顶山,droid.B,host,False,,0,android,armeabi-v7a,18.32,4.0,1017520.0,5100273664.0,0.0,0.0,5100273664.0
ant2280be5884e5f34c0b6ca97322d57,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,江苏,联通,南京,droid.A,host,False,,0,,,,,,,,,
ant22db29cdf455c3ff98ca5c123e9ba,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,电信,黄山,droid.B,host,False,,0,android,armeabi-v7a,64.28,4.0,1015876.0,515396075.0,0.0,0.0,515396075.0
ant212ccf581923a0c22a03bd82d15d0,91067,smallBox,aggregation,dhcpNetSingle,full,电信,self,specified,湖南,联通,长沙,ant.C,,False,default,0,,,,,,,,,
ant204fe323cfef03ac99fb8c8a45100,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,移动,南阳,droid.B,host,False,,0,,,,,,,,,
ant2207bceb4182334cc816e0fbf3b72,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,电信,沈阳,droid.B,host,False,,0,,,,,,,,,
ant24fa535cabe9e3ccfb39f1e4579ae,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,联通,周口,droid.B,host,False,,0,,,,,,,,,
ant279317e18d1d13cdb9c65814a6045,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,甘肃,联通,兰州,droid.B,host,False,,0,android,armeabi-v7a,7.61,4.0,7958656.0,28003186769.0,0.0,0.0,28003186769.0
ant28cdd1b5317be39a0bde178d59a11,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,江苏,电信,南京,droid.B,host,False,,0,,,,,,,,,
ant20f2f146d7e3c3ab1ac6c35f1e2be,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,湖南,联通,衡阳,droid.B,host,False,,0,android,armeabi-v7a,3.97,4.0,2097152.0,5637144576.0,0.0,0.0,5637144576.0
ant25242ad23776c3956b3dad7c56155,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,黑龙江,联通,绥化,droid.B,host,False,,0,android,armeabi-v7a,428.85,4.0,1015940.0,5637144576.0,0.0,0.0,5637144576.0
ant2569aef8f5a7131acae56c3394dfa,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,福建,电信,厦门,droid.B,host,False,,0,android,armeabi-v7a,68.12,4.0,33554432.0,274877906944.0,0.0,0.0,274877906944.0
ant287b504c4a07a38b7942afd494f78,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,江苏,联通,南京,droid.B,host,False,,0,,,,,,,,,
ant2548afbe0aab539e8a8f09369b3f6,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,江苏,电信,苏州,droid.B,host,False,,0,android,armeabi-v7a,115.21,4.0,2097152.0,5637144576.0,0.0,0.0,5637144576.0
ant1004e591d8f060879830b8fe7d025,34375,smallBox,aggregation,dhcpNetSingle,full,,self,specified,辽宁,联通,大连,ant.C,,False,on,0,,,,,,,,,
ant27b10e6ba924f338bb838dcda246f,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,陕西,联通,西安,droid.B,host,False,,0,android,armeabi-v7a,20.45,4.0,1048576.0,4552665333.0,0.0,0.0,4552665333.0
74b19624d8cf753d9a2bb42ae36f062d,2146,aggregation,aggregation,serverDial,full,电信,self,specified,辽宁,移动,朝阳,jarvis.A,host,False,default,1000,linux,x86_64,3600.0,48.0,65880364.0,8408257475378.0,0.0,8136386045542.0,256087425024.0
3fae4e8fd06f0c22521c582263ad83d4,2146,aggregation,aggregation,serverDial,full,,self,specified,湖南,移动,株洲,jarvis.A,host,False,on,1000,,,,,,,,,
ant20300e82e926831e4ab8351eb83d6,89058,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,湖北,电信,襄阳,droid.B,host,False,rotate,0,android,armeabi-v7a,73.69,4.0,4003316.0,58905476464.0,0.0,0.0,58905476464.0
ant275f15bbe07ad3e3b96880254a947,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,保定,droid.A,host,False,,0,,,,,,,,,
ant216d68dede3013a06b2e82d66c2b0,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,电信,洛阳,droid.B,host,False,,0,,,,,,,,,
ant244348d45eb6d3365888c3dddf29e,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,浙江,电信,杭州,droid.B,host,False,,0,android,armeabi-v7a,97.13,4.0,33554432.0,6292127088.0,0.0,0.0,6292127088.0
ant20b6e7d87299d35f3bd21e9cf374a,24036,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,江苏,移动,徐州,droid.B,host,False,,0,,,,,,,,,
ant25a21ceb20dc43f289fb8a089f76f,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,电信,沧州,droid.B,host,False,default,0,,,,,,,,,
ant282673c0f1a33345aab1028bf8597,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,吉林,电信,白城,droid.B,host,False,,0,,,,,,,,,
ant28bc24aadbcf13e03b8e604bffe81,44007,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,移动,周口,droid.B,host,False,,0,,,,,,,,,
ant26d229d20240d388f85bd52e64051,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,广东,电信,广州,droid.B,host,False,,0,,,,,,,,,
ant24d4afdfd72963313a6aff36ddb0f,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,联通,平顶山,droid.B,host,False,,0,,,,,,,,,
ant22c93c78a392738798cc7af610302,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,四川,电信,成都,droid.B,host,False,,0,,,,,,,,,
ant2499e34cab9ac3c18ae654baf2859,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,辽宁,电信,丹东,droid.B,host,False,,0,,,,,,,,,
ant28d7d4e7f26ad356fb5931239269d,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,浙江,电信,温州,droid.B,host,False,,0,,,,,,,,,
ant28d7a218f260430c78f25f10c3a7d,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,安徽,电信,合肥,droid.B,host,False,,0,android,armeabi-v7a,8.25,4.0,8388608.0,5637144576.0,0.0,0.0,5637144576.0
62432a1fd0649f166a570d38c3e47f62,2146,aggregation,aggregation,externalDial,full,电信,self,specified,北京,移动,北京,jarvis.A,vm,True,default,0,linux,x86_64,650.0,16.0,32922808.0,1288490188800.0,0.0,1073741824000.0,214748364800.0
ant28ab722e61f21345aa5b0edfebe88,89124,smallBox,aggregation,dhcpNetSingle,symmetric,联通,self,specified,河南,移动,许昌,droid.B,,False,on,0,android,armeabi-v7a,62.66,4.0,2048076.0,118476672860.0,0.0,0.0,118476672860.0
ant241d05b5f97ec3b828abc4a5a5002,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,贵州,电信,贵阳,droid.B,host,False,,0,android,armeabi-v7a,434.44,4.0,1048576.0,5637144576.0,0.0,0.0,5637144576.0
ant259abaee5a39c365bb5b38fab6a57,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,联通,商丘,droid.B,host,False,,0,android,armeabi-v7a,228.03,4.0,8388608.0,5637144576.0,0.0,0.0,5637144576.0
ant263f088516510333ab8c3a58d4e98,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,保定,droid.B,host,False,,0,,,,,,,,,
ant279047596bd8932a7aaa0bd80f62f,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,吉林,联通,吉林,droid.B,host,False,,0,,,,,,,,,
ant24d772671e32e3ab7bdeb93e985ae,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,江苏,电信,徐州,droid.B,host,False,,0,,,,,,,,,
ant242a193b594633e70a7878ccc8a5b,52176,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,江西,移动,宜春,droid.B,host,False,rotate,0,,,,,,,,,
ant2551b327e8b913d9f9bf01920d78e,70774,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,湖北,联通,鄂州,droid.B,host,False,default,0,android,armeabi-v7a,58.84,4.0,2052184.0,27605902295.0,0.0,0.0,27605902295.0
ant18ca15e81bd49addd352705bffb2b,80869,smallBox,aggregation,dhcpNetSingle,full,,self,specified,江苏,电信,淮安,ant.C,,False,default,0,linux,x86_64,1000.0,16.0,20275712.0,571230650368.0,536870912000.0,0.0,34359738368.0
ant21fcd22565d5130348a552f103e37,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,贵州,联通,贵阳,droid.B,host,False,,0,,,,,,,,,
ant2342b3fd3f4133c918e2c842c759a,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,山东,移动,淄博,droid.B,host,False,,0,,,,,,,,,
ant24376ddec1c2a359fb8b8d50ceecc,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,联通,郑州,droid.B,host,False,,0,android,armeabi-v7a,86.51,4.0,2868504.0,53418655744.0,0.0,0.0,53418655744.0
ant2675c2cbb7672318eb6e8a178227c,53931,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,黑龙江,移动,牡丹江,droid.B,,False,default,0,android,armeabi-v7a,28.55,4.0,2060824.0,4080218931.0,0.0,0.0,4080218931.0
ant2768c6e76b04332b988d35599e650,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,福建,联通,龙岩,droid.B,host,False,,0,android,armeabi-v7a,65.32,5.0,2971064.0,54009213747.0,0.0,0.0,54009213747.0
ant244b1879a60a731c492e6e64a304d,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河北,联通,沧州,droid.B,host,False,,0,,,,,,,,,
ant25e89ec7985cc30f29f857bf2902c,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,安徽,联通,阜阳,droid.A,host,False,,0,,,,,,,,,
ant208817aa763003d8887278f44c6c1,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,四川,电信,德阳,droid.A,host,False,,0,,,,,,,,,
ant258d2d7bf6f603756988151590535,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,四川,移动,绵阳,droid.B,host,False,,0,android,armeabi-v7a,216.8,4.0,1048576.0,5282809774.0,0.0,0.0,5282809774.0
ant201c337fa42593843a09488190b2a,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,电信,威海,droid.B,host,False,,0,android,armeabi-v7a,76.12,4.0,4194304.0,34359738368.0,0.0,0.0,34359738368.0
ant26937bd33e5663f8fb044fb6cdcd8,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,吉林,联通,长春,droid.B,host,False,,0,,,,,,,,,
ant228ce5e806fea314992491abec978,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,联通,沈阳,droid.B,host,False,,0,android,armeabi-v7a,8.51,4.0,1048576.0,4885525299.0,0.0,0.0,4885525299.0
67d0922bc4736b4984a3a713d8a32566,92549,aggregation,aggregation,staticNetCouple,public,,self,specified,宁夏,电信,中卫,jarvis.A,host,False,default,1000,linux,x86_64,900.0,32.0,32566704.0,2219209601842.0,0.0,1979120929996.0,240088671846.0
ant25e851a94d5ae3872a9ce758e37ed,93114,smallBox,aggregation,dhcpNetSingle,restricPort,电信,self,specified,河南,联通,新乡,droid.B,,False,default,0,,,,,,,,,
ant285da2a752fa2301683bfd1211d21,77385,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,辽宁,联通,沈阳,droid.B,host,False,,0,android,armeabi-v7a,378.3,4.0,8388608.0,5637144576.0,0.0,0.0,5637144576.0
ant20a49c019be693d8ab66ca27d3e78,77385,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,河南,电信,商丘,droid.B,host,False,,0,,,,,,,,,
